code_muni,tse_code,mun_name,uf,ano,election_year,party_winner,margin_pct
4104402,74853,Cândido De Abreu,PR,2019,2016,PTB,0.20313725490196077
4104402,74853,Cândido De Abreu,PR,2020,2016,PTB,0.20313725490196077
4104402,74853,Cândido De Abreu,PR,2021,2020,PTB,0.06238799283154122
4104402,74853,Cândido De Abreu,PR,2022,2020,PTB,0.06238799283154122
4104402,74853,Cândido De Abreu,PR,2023,2020,PTB,0.06238799283154122
4104428,74225,Candói,PR,2015,2012,PT,0.09265075376884424
4104428,74225,Candói,PR,2016,2012,PT,0.09265075376884424
4104428,74225,Candói,PR,2017,2016,PTB,0.2514913657770801
4104428,74225,Candói,PR,2018,2016,PTB,0.2514913657770801
4104428,74225,Candói,PR,2019,2016,PTB,0.2514913657770801
4104428,74225,Candói,PR,2020,2016,PTB,0.2514913657770801
4104428,74225,Candói,PR,2021,2020,PSC,0.06115774555761474
4104428,74225,Candói,PR,2022,2020,PSC,0.06115774555761474
4104428,74225,Candói,PR,2023,2020,PSC,0.06115774555761474
4104451,84514,Cantagalo,PR,2015,2012,PSB,0.0573962953300287
4104451,84514,Cantagalo,PR,2016,2012,PSB,0.0573962953300287
4104451,84514,Cantagalo,PR,2017,2016,PR,0.09084880636604777
4104451,84514,Cantagalo,PR,2018,2016,PR,0.09084880636604777
4104451,84514,Cantagalo,PR,2019,2016,PR,0.09084880636604777
4104451,84514,Cantagalo,PR,2020,2016,PR,0.09084880636604777
4104451,84514,Cantagalo,PR,2021,2020,PV,0.06818851251840942
4104451,84514,Cantagalo,PR,2022,2020,PV,0.06818851251840942
4104451,84514,Cantagalo,PR,2023,2020,PV,0.06818851251840942
4104501,74870,Capanema,PR,2015,2012,PSDB,0.22668425826667765
4104501,74870,Capanema,PR,2016,2012,PSDB,0.22668425826667765
4104501,74870,Capanema,PR,2017,2016,PDT,0.05797570850202429
4104501,74870,Capanema,PR,2018,2016,PDT,0.05797570850202429
4104501,74870,Capanema,PR,2019,2016,PDT,0.05797570850202429
4104501,74870,Capanema,PR,2020,2016,PDT,0.05797570850202429
4104501,74870,Capanema,PR,2021,2020,PDT,0.1098341815793794
4104501,74870,Capanema,PR,2022,2020,PDT,0.1098341815793794
4104501,74870,Capanema,PR,2023,2020,PDT,0.1098341815793794
4104600,74896,Capitão Leônidas Marques,PR,2015,2012,PDT,0.1842701255919292
4104600,74896,Capitão Leônidas Marques,PR,2016,2012,PDT,0.1842701255919292
4104600,74896,Capitão Leônidas Marques,PR,2017,2016,PMDB,0.18697096324868745
4104600,74896,Capitão Leônidas Marques,PR,2018,2016,PMDB,0.18697096324868745
4104600,74896,Capitão Leônidas Marques,PR,2019,2016,PMDB,0.18697096324868745
4104600,74896,Capitão Leônidas Marques,PR,2020,2016,PMDB,0.18697096324868745
4104600,74896,Capitão Leônidas Marques,PR,2021,2020,PV,0.06655253584421143
4104600,74896,Capitão Leônidas Marques,PR,2022,2020,PV,0.06655253584421143
4104600,74896,Capitão Leônidas Marques,PR,2023,2020,PV,0.06655253584421143
4104659,75221,Carambeí,PR,2015,2012,DEM,0.2011577424023155
4104659,75221,Carambeí,PR,2016,2012,DEM,0.2011577424023155
4104659,75221,Carambeí,PR,2017,2016,PSD,0.2090561120612428
4104659,75221,Carambeí,PR,2018,2016,PSD,0.2090561120612428
4104659,75221,Carambeí,PR,2019,2016,PSD,0.2090561120612428
4104659,75221,Carambeí,PR,2020,2016,PSD,0.2090561120612428
4104659,75221,Carambeí,PR,2021,2020,PSB,0.09515245647020357
4104659,75221,Carambeí,PR,2022,2020,PSB,0.09515245647020357
4104659,75221,Carambeí,PR,2023,2020,PSB,0.09515245647020357
4104709,74918,Carlópolis,PR,2015,2012,PPL,0.14887163309876245
4104709,74918,Carlópolis,PR,2016,2012,PPL,0.14887163309876245
4104709,74918,Carlópolis,PR,2017,2016,PSDB,0.27805978567399886
4104709,74918,Carlópolis,PR,2018,2016,PSDB,0.27805978567399886
4104709,74918,Carlópolis,PR,2019,2016,PSDB,0.27805978567399886
4104709,74918,Carlópolis,PR,2020,2016,PSDB,0.27805978567399886
4104709,74918,Carlópolis,PR,2021,2020,PSD,0.5225536110426423
4104709,74918,Carlópolis,PR,2022,2020,PSD,0.5225536110426423
4104709,74918,Carlópolis,PR,2023,2020,PSD,0.5225536110426423
4104808,74934,Cascavel,PR,2015,2012,PDT,0.11129599279378465
4104808,74934,Cascavel,PR,2016,2012,PDT,0.11129599279378465
4104808,74934,Cascavel,PR,2017,2016,PSC,0.17732494220700884
4104808,74934,Cascavel,PR,2018,2016,PSC,0.17732494220700884
4104808,74934,Cascavel,PR,2019,2016,PSC,0.17732494220700884
4104808,74934,Cascavel,PR,2020,2016,PSC,0.17732494220700884
4104808,74934,Cascavel,PR,2021,2020,PSC,0.6144605273252691
4104808,74934,Cascavel,PR,2022,2020,PSC,0.6144605273252691
4104808,74934,Cascavel,PR,2023,2020,PSC,0.6144605273252691
4104907,74950,Castro,PR,2015,2012,PPS,0.13452456924058712
4104907,74950,Castro,PR,2016,2012,PPS,0.13452456924058712
4104907,74950,Castro,PR,2017,2016,PMDB,0.1672961395148412
4104907,74950,Castro,PR,2018,2016,PMDB,0.1672961395148412
4104907,74950,Castro,PR,2019,2016,PMDB,0.1672961395148412
4104907,74950,Castro,PR,2020,2016,PMDB,0.1672961395148412
4104907,74950,Castro,PR,2021,2020,PATRIOTA,0.34374419036995724
4104907,74950,Castro,PR,2022,2020,PATRIOTA,0.34374419036995724
4104907,74950,Castro,PR,2023,2020,PATRIOTA,0.34374419036995724
4105003,74977,Catanduvas,PR,2015,2012,PMDB,NA
4105003,74977,Catanduvas,PR,2016,2012,PMDB,NA
4105003,74977,Catanduvas,PR,2017,2016,PSD,0.5623484586075511
4105003,74977,Catanduvas,PR,2018,2016,PSD,0.5623484586075511
4105003,74977,Catanduvas,PR,2019,2016,PSD,0.5623484586075511
4105003,74977,Catanduvas,PR,2020,2016,PSD,0.5623484586075511
4105003,74977,Catanduvas,PR,2021,2020,PSD,NA
4105003,74977,Catanduvas,PR,2022,2020,PSD,NA
4105003,74977,Catanduvas,PR,2023,2020,PSD,NA
4105102,74993,Centenário Do Sul,PR,2015,2012,PSC,0.42696786866844394
4105102,74993,Centenário Do Sul,PR,2016,2012,PSC,0.42696786866844394
4105102,74993,Centenário Do Sul,PR,2017,2016,PSC,0.24300399771559109
4105102,74993,Centenário Do Sul,PR,2018,2016,PSC,0.24300399771559109
4105102,74993,Centenário Do Sul,PR,2019,2016,PSC,0.24300399771559109
4105102,74993,Centenário Do Sul,PR,2020,2016,PSC,0.24300399771559109
4105102,74993,Centenário Do Sul,PR,2021,2020,PSD,0.22699573430834857
4105102,74993,Centenário Do Sul,PR,2022,2020,PSD,0.22699573430834857
4105102,74993,Centenário Do Sul,PR,2023,2020,PSD,0.22699573430834857
4105201,75019,Cerro Azul,PR,2015,2012,PSB,0.10328068043742406
4105201,75019,Cerro Azul,PR,2016,2012,PSB,0.10328068043742406
4105201,75019,Cerro Azul,PR,2017,2016,PMDB,0.2237584136801892
4105201,75019,Cerro Azul,PR,2018,2016,PMDB,0.2237584136801892
4105201,75019,Cerro Azul,PR,2019,2016,PMDB,0.2237584136801892
4105201,75019,Cerro Azul,PR,2020,2016,PMDB,0.2237584136801892
4105201,75019,Cerro Azul,PR,2021,2020,REPUBLICANOS,0.10833668948852196
4105201,75019,Cerro Azul,PR,2022,2020,REPUBLICANOS,0.10833668948852196
4105201,75019,Cerro Azul,PR,2023,2020,REPUBLICANOS,0.10833668948852196
4105300,79570,Céu Azul,PR,2015,2012,PDT,1
4105300,79570,Céu Azul,PR,2016,2012,PDT,1
4105300,79570,Céu Azul,PR,2017,2016,DEM,0.04955274740877467
4105300,79570,Céu Azul,PR,2018,2016,DEM,0.04955274740877467
4105300,79570,Céu Azul,PR,2019,2016,DEM,0.04955274740877467
4105300,79570,Céu Azul,PR,2020,2016,DEM,0.04955274740877467
4105300,79570,Céu Azul,PR,2021,2020,PP,0.26846030121362774
4105300,79570,Céu Azul,PR,2022,2020,PP,0.26846030121362774
4105300,79570,Céu Azul,PR,2023,2020,PP,0.26846030121362774
4105409,75035,Chopinzinho,PR,2015,2012,PSDB,0.5133770026043721
4105409,75035,Chopinzinho,PR,2016,2012,PSDB,0.5133770026043721
4105409,75035,Chopinzinho,PR,2017,2016,PMDB,0.07431098475874595
4105409,75035,Chopinzinho,PR,2018,2016,PMDB,0.07431098475874595
4105409,75035,Chopinzinho,PR,2019,2016,PMDB,0.07431098475874595
4105409,75035,Chopinzinho,PR,2020,2016,PMDB,0.07431098475874595
4105409,75035,Chopinzinho,PR,2021,2020,PSL,0.09750855687335828
4105409,75035,Chopinzinho,PR,2022,2020,PSL,0.09750855687335828
4105409,75035,Chopinzinho,PR,2023,2020,PSL,0.09750855687335828
4105508,75051,Cianorte,PR,2015,2012,PMDB,0.0279748427672956
4105508,75051,Cianorte,PR,2016,2012,PMDB,0.0279748427672956
4105508,75051,Cianorte,PR,2017,2016,PMDB,0.15914178635208895
4105508,75051,Cianorte,PR,2018,2016,PMDB,0.15914178635208895
4105508,75051,Cianorte,PR,2019,2016,PMDB,0.15914178635208895
4105508,75051,Cianorte,PR,2020,2016,PMDB,0.15914178635208895
4105508,75051,Cianorte,PR,2021,2020,PSD,0.4104742027860021
4105508,75051,Cianorte,PR,2022,2020,PSD,0.4104742027860021
4105508,75051,Cianorte,PR,2023,2020,PSD,0.4104742027860021
4105607,75078,Cidade Gaúcha,PR,2015,2012,PMDB,0.07556608741442865
4105607,75078,Cidade Gaúcha,PR,2016,2012,PMDB,0.07556608741442865
4105607,75078,Cidade Gaúcha,PR,2017,2016,PMDB,NA
4105607,75078,Cidade Gaúcha,PR,2018,2016,PMDB,NA
4105607,75078,Cidade Gaúcha,PR,2019,2016,PMDB,NA
4105607,75078,Cidade Gaúcha,PR,2020,2016,PMDB,NA
4105607,75078,Cidade Gaúcha,PR,2021,2020,PSL,0.2290294875465216
4105607,75078,Cidade Gaúcha,PR,2022,2020,PSL,0.2290294875465216
4105607,75078,Cidade Gaúcha,PR,2023,2020,PSL,0.2290294875465216
4105706,75094,Clevelândia,PR,2015,2012,PSDB,0.13671497584541062
4105706,75094,Clevelândia,PR,2016,2012,PSDB,0.13671497584541062
4105706,75094,Clevelândia,PR,2017,2016,PMDB,0.18098510882016036
4105706,75094,Clevelândia,PR,2018,2016,PMDB,0.18098510882016036
4105706,75094,Clevelândia,PR,2019,2016,PMDB,0.18098510882016036
4105706,75094,Clevelândia,PR,2020,2016,PMDB,0.18098510882016036
4105706,75094,Clevelândia,PR,2021,2020,PSD,0.00759285860865996
4105706,75094,Clevelândia,PR,2022,2020,PSD,0.00759285860865996
4105706,75094,Clevelândia,PR,2023,2020,PSD,0.00759285860865996
4105805,75132,Colombo,PR,2015,2012,PSC,0.168327577701036
4105805,75132,Colombo,PR,2016,2012,PSC,0.168327577701036
4105805,75132,Colombo,PR,2017,2016,PSDB,0.21579981936991977
4105805,75132,Colombo,PR,2018,2016,PSDB,0.21579981936991977
4105805,75132,Colombo,PR,2019,2016,PSDB,0.21579981936991977
4105805,75132,Colombo,PR,2020,2016,PSDB,0.21579981936991977
4105805,75132,Colombo,PR,2021,2020,PSD,0.07909331032232944
4105805,75132,Colombo,PR,2022,2020,PSD,0.07909331032232944
4105805,75132,Colombo,PR,2023,2020,PSD,0.07909331032232944
4105904,75159,Colorado,PR,2015,2012,PP,0.0940940940940941
4105904,75159,Colorado,PR,2016,2012,PP,0.0940940940940941
4105904,75159,Colorado,PR,2017,2016,PPL,0.03195316357480426
4105904,75159,Colorado,PR,2018,2016,PPL,0.03195316357480426
4105904,75159,Colorado,PR,2019,2016,PPL,0.03195316357480426
4105904,75159,Colorado,PR,2020,2016,PPL,0.03195316357480426
4105904,75159,Colorado,PR,2021,2020,DEM,0.01159399154149044
4105904,75159,Colorado,PR,2022,2020,DEM,0.01159399154149044
4105904,75159,Colorado,PR,2023,2020,DEM,0.01159399154149044
4106001,75175,Congonhinhas,PR,2015,2012,PSDB,0.05502915451895043
4106001,75175,Congonhinhas,PR,2016,2012,PSDB,0.05502915451895043
4106001,75175,Congonhinhas,PR,2017,2016,PTB,0.04563283267961351
4106001,75175,Congonhinhas,PR,2018,2016,PTB,0.04563283267961351
4106001,75175,Congonhinhas,PR,2019,2016,PTB,0.04563283267961351
4106001,75175,Congonhinhas,PR,2020,2016,PTB,0.04563283267961351
4106001,75175,Congonhinhas,PR,2021,2020,PODE,0.10684769775678866
4106001,75175,Congonhinhas,PR,2022,2020,PODE,0.10684769775678866
4106001,75175,Congonhinhas,PR,2023,2020,PODE,0.10684769775678866
4106100,75191,Conselheiro Mairinck,PR,2015,2012,PSD,0.1915608663181479
4106100,75191,Conselheiro Mairinck,PR,2016,2012,PSD,0.1915608663181479
4106100,75191,Conselheiro Mairinck,PR,2017,2016,DEM,0.3191738113795791
4106100,75191,Conselheiro Mairinck,PR,2018,2016,DEM,0.3191738113795791
4106100,75191,Conselheiro Mairinck,PR,2019,2016,DEM,0.3191738113795791
4106100,75191,Conselheiro Mairinck,PR,2020,2016,DEM,0.3191738113795791
4106100,75191,Conselheiro Mairinck,PR,2021,2020,PSD,0.2348939575830332
4106100,75191,Conselheiro Mairinck,PR,2022,2020,PSD,0.2348939575830332
4106100,75191,Conselheiro Mairinck,PR,2023,2020,PSD,0.2348939575830332
4106209,75213,Contenda,PR,2015,2012,PMDB,0.05227995758218452
4106209,75213,Contenda,PR,2016,2012,PMDB,0.05227995758218452
4106209,75213,Contenda,PR,2017,2016,PMDB,0.03936051806131741
4106209,75213,Contenda,PR,2018,2016,PMDB,0.03936051806131741
4106209,75213,Contenda,PR,2019,2016,PMDB,0.03936051806131741
4106209,75213,Contenda,PR,2020,2016,PMDB,0.03936051806131741
4106209,75213,Contenda,PR,2021,2020,PSL,0.3719025189432726
4106209,75213,Contenda,PR,2022,2020,PSL,0.3719025189432726
4106209,75213,Contenda,PR,2023,2020,PSL,0.3719025189432726
4106308,75230,Corbélia,PR,2015,2012,PSD,0.0580633895049332
4106308,75230,Corbélia,PR,2016,2012,PSD,0.0580633895049332
4106308,75230,Corbélia,PR,2017,2016,PMDB,0.21886587682011396
4106308,75230,Corbélia,PR,2018,2016,PMDB,0.21886587682011396
4106308,75230,Corbélia,PR,2019,2016,PMDB,0.21886587682011396
4106308,75230,Corbélia,PR,2020,2016,PMDB,0.21886587682011396
4106308,75230,Corbélia,PR,2021,2020,MDB,NA
4106308,75230,Corbélia,PR,2022,2020,MDB,NA
4106308,75230,Corbélia,PR,2023,2020,MDB,NA
4106407,75256,Cornélio Procópio,PR,2015,2012,PSC,0.1464528499215618
4106407,75256,Cornélio Procópio,PR,2016,2012,PSC,0.1464528499215618
4106407,75256,Cornélio Procópio,PR,2017,2016,PSDB,0.25269143290371493
4106407,75256,Cornélio Procópio,PR,2018,2016,PSDB,0.25269143290371493
4106407,75256,Cornélio Procópio,PR,2019,2016,PSDB,0.25269143290371493
4106407,75256,Cornélio Procópio,PR,2020,2016,PSDB,0.25269143290371493
4106407,75256,Cornélio Procópio,PR,2021,2020,PSD,0.17794335616712734
4106407,75256,Cornélio Procópio,PR,2022,2020,PSD,0.17794335616712734
4106407,75256,Cornélio Procópio,PR,2023,2020,PSD,0.17794335616712734
4106456,75248,Coronel Domingos Soares,PR,2015,2012,PP,0.0161362617660242
4106456,75248,Coronel Domingos Soares,PR,2016,2012,PP,0.0161362617660242
4106456,75248,Coronel Domingos Soares,PR,2017,2016,PMDB,NA
4106456,75248,Coronel Domingos Soares,PR,2018,2016,PMDB,NA
4106456,75248,Coronel Domingos Soares,PR,2019,2016,PMDB,NA
4106456,75248,Coronel Domingos Soares,PR,2020,2016,PMDB,NA
4106456,75248,Coronel Domingos Soares,PR,2021,2020,PT,0.0652122361868627
4106456,75248,Coronel Domingos Soares,PR,2022,2020,PT,0.0652122361868627
4106456,75248,Coronel Domingos Soares,PR,2023,2020,PT,0.0652122361868627
4106506,75272,Coronel Vivida,PR,2015,2012,PMDB,0.1154450635805115
4106506,75272,Coronel Vivida,PR,2016,2012,PMDB,0.1154450635805115
4106506,75272,Coronel Vivida,PR,2017,2016,PMDB,0.02940545181369392
4106506,75272,Coronel Vivida,PR,2018,2016,PMDB,0.02940545181369392
4106506,75272,Coronel Vivida,PR,2019,2016,PMDB,0.02940545181369392
4106506,75272,Coronel Vivida,PR,2020,2016,PMDB,0.02940545181369392
4106506,75272,Coronel Vivida,PR,2021,2020,PDT,0.1775729412660928
4106506,75272,Coronel Vivida,PR,2022,2020,PDT,0.1775729412660928
4106506,75272,Coronel Vivida,PR,2023,2020,PDT,0.1775729412660928
4106555,75280,Corumbataí Do Sul,PR,2015,2012,PDT,0.28108300676879233
4106555,75280,Corumbataí Do Sul,PR,2016,2012,PDT,0.28108300676879233
4106555,75280,Corumbataí Do Sul,PR,2017,2016,PDT,0.30286449951721917
4106555,75280,Corumbataí Do Sul,PR,2018,2016,PDT,0.30286449951721917
4106555,75280,Corumbataí Do Sul,PR,2019,2016,PDT,0.30286449951721917
4106555,75280,Corumbataí Do Sul,PR,2020,2016,PDT,0.30286449951721917
4106555,75280,Corumbataí Do Sul,PR,2021,2020,PSD,0.4791808873720136
4106555,75280,Corumbataí Do Sul,PR,2022,2020,PSD,0.4791808873720136
4106555,75280,Corumbataí Do Sul,PR,2023,2020,PSD,0.4791808873720136
4106571,74241,Cruzeiro Do Iguaçu,PR,2015,2012,PMDB,0.11272727272727272
4106571,74241,Cruzeiro Do Iguaçu,PR,2016,2012,PMDB,0.11272727272727272
4106571,74241,Cruzeiro Do Iguaçu,PR,2017,2016,PDT,0.16907605279698304
4106571,74241,Cruzeiro Do Iguaçu,PR,2018,2016,PDT,0.16907605279698304
4106571,74241,Cruzeiro Do Iguaçu,PR,2019,2016,PDT,0.16907605279698304
4106571,74241,Cruzeiro Do Iguaçu,PR,2020,2016,PDT,0.16907605279698304
4106571,74241,Cruzeiro Do Iguaçu,PR,2021,2020,PSDB,0.03826616999661361
4106571,74241,Cruzeiro Do Iguaçu,PR,2022,2020,PSDB,0.03826616999661361
4106571,74241,Cruzeiro Do Iguaçu,PR,2023,2020,PSDB,0.03826616999661361
4106605,75299,Cruzeiro Do Oeste,PR,2015,2012,PTB,0.6174426685198054
4106605,75299,Cruzeiro Do Oeste,PR,2016,2012,PTB,0.6174426685198054
4106605,75299,Cruzeiro Do Oeste,PR,2017,2016,PSC,0.28640323584318605
4106605,75299,Cruzeiro Do Oeste,PR,2018,2016,PSC,0.28640323584318605
4106605,75299,Cruzeiro Do Oeste,PR,2019,2016,PSC,0.28640323584318605
4106605,75299,Cruzeiro Do Oeste,PR,2020,2016,PSC,0.28640323584318605
4106605,75299,Cruzeiro Do Oeste,PR,2021,2020,DEM,0.10203206722112663
4106605,75299,Cruzeiro Do Oeste,PR,2022,2020,DEM,0.10203206722112663
4106605,75299,Cruzeiro Do Oeste,PR,2023,2020,DEM,0.10203206722112663
4106704,75310,Cruzeiro Do Sul,PR,2015,2012,PSDB,0.34057763797540747
4106704,75310,Cruzeiro Do Sul,PR,2016,2012,PSDB,0.34057763797540747
4106704,75310,Cruzeiro Do Sul,PR,2017,2016,PSDB,0.24526134405514072
4106704,75310,Cruzeiro Do Sul,PR,2018,2016,PSDB,0.24526134405514072
4106704,75310,Cruzeiro Do Sul,PR,2019,2016,PSDB,0.24526134405514072
4106704,75310,Cruzeiro Do Sul,PR,2020,2016,PSDB,0.24526134405514072
4106704,75310,Cruzeiro Do Sul,PR,2021,2020,PSD,0.07598978288633461
4106704,75310,Cruzeiro Do Sul,PR,2022,2020,PSD,0.07598978288633461
4106704,75310,Cruzeiro Do Sul,PR,2023,2020,PSD,0.07598978288633461
4106803,75337,Cruz Machado,PR,2015,2012,PT,0.13505522219323418
4106803,75337,Cruz Machado,PR,2016,2012,PT,0.13505522219323418
4106803,75337,Cruz Machado,PR,2017,2016,PDT,0.14673437226405184
4106803,75337,Cruz Machado,PR,2018,2016,PDT,0.14673437226405184
4106803,75337,Cruz Machado,PR,2019,2016,PDT,0.14673437226405184
4106803,75337,Cruz Machado,PR,2020,2016,PDT,0.14673437226405184
4106803,75337,Cruz Machado,PR,2021,2020,PSD,0.16334106728538283
4106803,75337,Cruz Machado,PR,2022,2020,PSD,0.16334106728538283
4106803,75337,Cruz Machado,PR,2023,2020,PSD,0.16334106728538283
4106852,75264,Cruzmaltina,PR,2015,2012,PSDB,0.203430394894296
4106852,75264,Cruzmaltina,PR,2016,2012,PSDB,0.203430394894296
4106852,75264,Cruzmaltina,PR,2017,2016,PSDB,0.1806706114398422
4106852,75264,Cruzmaltina,PR,2018,2016,PSDB,0.1806706114398422
4106852,75264,Cruzmaltina,PR,2019,2016,PSDB,0.1806706114398422
4106852,75264,Cruzmaltina,PR,2020,2016,PSDB,0.1806706114398422
4106852,75264,Cruzmaltina,PR,2021,2020,PL,0.15281962978906585
4106852,75264,Cruzmaltina,PR,2022,2020,PL,0.15281962978906585
4106852,75264,Cruzmaltina,PR,2023,2020,PL,0.15281962978906585
4106902,75353,Curitiba,PR,2015,2012,PDT,0.21297920244383217
4106902,75353,Curitiba,PR,2016,2012,PDT,0.21297920244383217
4106902,75353,Curitiba,PR,2017,2016,PMN,0.06507229678531021
4106902,75353,Curitiba,PR,2018,2016,PMN,0.06507229678531021
4106902,75353,Curitiba,PR,2019,2016,PMN,0.06507229678531021
4106902,75353,Curitiba,PR,2020,2016,PMN,0.06507229678531021
4106902,75353,Curitiba,PR,2021,2020,DEM,0.4648413824597225
4106902,75353,Curitiba,PR,2022,2020,DEM,0.4648413824597225
4106902,75353,Curitiba,PR,2023,2020,DEM,0.4648413824597225
4107009,75370,Curiúva,PR,2015,2012,PT,1
4107009,75370,Curiúva,PR,2016,2012,PT,1
4107009,75370,Curiúva,PR,2017,2016,PSC,0.06912669126691266
4107009,75370,Curiúva,PR,2018,2016,PSC,0.06912669126691266
4107009,75370,Curiúva,PR,2019,2016,PSC,0.06912669126691266
4107009,75370,Curiúva,PR,2020,2016,PSC,0.06912669126691266
4107009,75370,Curiúva,PR,2021,2020,PSD,0.5466272507390486
4107009,75370,Curiúva,PR,2022,2020,PSD,0.5466272507390486
4107009,75370,Curiúva,PR,2023,2020,PSD,0.5466272507390486
4107108,75396,Diamante Do Norte,PR,2015,2012,PMDB,0.04563233376792699
4107108,75396,Diamante Do Norte,PR,2016,2012,PMDB,0.04563233376792699
4107108,75396,Diamante Do Norte,PR,2017,2016,PT,0.00732899022801302
4107108,75396,Diamante Do Norte,PR,2018,2016,PT,0.00732899022801302
4107108,75396,Diamante Do Norte,PR,2019,2016,PT,0.00732899022801302
4107108,75396,Diamante Do Norte,PR,2020,2016,PT,0.00732899022801302
4107108,75396,Diamante Do Norte,PR,2021,2020,PSD,0.08402432283029299
4107108,75396,Diamante Do Norte,PR,2022,2020,PSD,0.08402432283029299
4107108,75396,Diamante Do Norte,PR,2023,2020,PSD,0.08402432283029299
4107124,74268,Diamante Do Sul,PR,2015,2012,PSB,0.34564643799472294
4107124,74268,Diamante Do Sul,PR,2016,2012,PSB,0.34564643799472294
4107124,74268,Diamante Do Sul,PR,2017,2016,PSB,0.1366120218579235
4107124,74268,Diamante Do Sul,PR,2018,2016,PSB,0.1366120218579235
4107124,74268,Diamante Do Sul,PR,2019,2016,PSB,0.1366120218579235
4107124,74268,Diamante Do Sul,PR,2020,2016,PSB,0.1366120218579235
4107124,74268,Diamante Do Sul,PR,2021,2020,PSB,0.18321729571271528
4107124,74268,Diamante Do Sul,PR,2022,2020,PSB,0.18321729571271528
4107124,74268,Diamante Do Sul,PR,2023,2020,PSB,0.18321729571271528
4107157,75400,Diamante D'oeste,PR,2015,2012,PMDB,0.14581430745814308
4107157,75400,Diamante D'oeste,PR,2016,2012,PMDB,0.14581430745814308
4107157,75400,Diamante D'oeste,PR,2017,2016,PPL,0.02803168799512492
4107157,75400,Diamante D'oeste,PR,2018,2016,PPL,0.02803168799512492
4107157,75400,Diamante D'oeste,PR,2019,2016,PPL,0.02803168799512492
4107157,75400,Diamante D'oeste,PR,2020,2016,PPL,0.02803168799512492
4107157,75400,Diamante D'oeste,PR,2021,2020,PDT,0.3298360655737705
4107157,75400,Diamante D'oeste,PR,2022,2020,PDT,0.3298360655737705
4107157,75400,Diamante D'oeste,PR,2023,2020,PDT,0.3298360655737705
4107207,75418,Dois Vizinhos,PR,2015,2012,PMDB,0.12958075541902825
4107207,75418,Dois Vizinhos,PR,2016,2012,PMDB,0.12958075541902825
4107207,75418,Dois Vizinhos,PR,2017,2016,PMDB,0.04482959753353887
4107207,75418,Dois Vizinhos,PR,2018,2016,PMDB,0.04482959753353887
4107207,75418,Dois Vizinhos,PR,2019,2016,PMDB,0.04482959753353887
4107207,75418,Dois Vizinhos,PR,2020,2016,PMDB,0.04482959753353887
4107207,75418,Dois Vizinhos,PR,2021,2020,PP,0.1529475123244542
4107207,75418,Dois Vizinhos,PR,2022,2020,PP,0.1529475123244542
4107207,75418,Dois Vizinhos,PR,2023,2020,PP,0.1529475123244542
4107256,84654,Douradina,PR,2015,2012,PSDB,0.1738430583501006
4107256,84654,Douradina,PR,2016,2012,PSDB,0.1738430583501006
4107256,84654,Douradina,PR,2017,2016,PTN,0.24490960989533775
4107256,84654,Douradina,PR,2018,2016,PTN,0.24490960989533775
4107256,84654,Douradina,PR,2019,2016,PTN,0.24490960989533775
4107256,84654,Douradina,PR,2020,2016,PTN,0.24490960989533775
4107256,84654,Douradina,PR,2021,2020,PSL,0.00440444274224435
4107256,84654,Douradina,PR,2022,2020,PSL,0.00440444274224435
4107256,84654,Douradina,PR,2023,2020,PSL,0.00440444274224435
4107306,75434,Doutor Camargo,PR,2015,2012,PSDB,0.367808059631959
4107306,75434,Doutor Camargo,PR,2016,2012,PSDB,0.367808059631959
4107306,75434,Doutor Camargo,PR,2017,2016,PMN,0.06232294617563739
4107306,75434,Doutor Camargo,PR,2018,2016,PMN,0.06232294617563739
4107306,75434,Doutor Camargo,PR,2019,2016,PMN,0.06232294617563739
4107306,75434,Doutor Camargo,PR,2020,2016,PMN,0.06232294617563739
4107306,75434,Doutor Camargo,PR,2021,2020,PSD,0.10464535464535464
4107306,75434,Doutor Camargo,PR,2022,2020,PSD,0.10464535464535464
4107306,75434,Doutor Camargo,PR,2023,2020,PSD,0.10464535464535464
4107405,75450,Enéas Marques,PR,2015,2012,PSDB,0.07935171542833087
4107405,75450,Enéas Marques,PR,2016,2012,PSDB,0.07935171542833087
4107405,75450,Enéas Marques,PR,2017,2016,PSDB,0.2514561156858807
4107405,75450,Enéas Marques,PR,2018,2016,PSDB,0.2514561156858807
4107405,75450,Enéas Marques,PR,2019,2016,PSDB,0.2514561156858807
4107405,75450,Enéas Marques,PR,2020,2016,PSDB,0.2514561156858807
4107405,75450,Enéas Marques,PR,2021,2020,PL,0.24668315718461883
4107405,75450,Enéas Marques,PR,2022,2020,PL,0.24668315718461883
4107405,75450,Enéas Marques,PR,2023,2020,PL,0.24668315718461883
4107504,75477,Engenheiro Beltrão,PR,2015,2012,PSD,0.5138622493461203
4107504,75477,Engenheiro Beltrão,PR,2016,2012,PSD,0.5138622493461203
4107504,75477,Engenheiro Beltrão,PR,2017,2016,PMDB,0.11767394036330402
4107504,75477,Engenheiro Beltrão,PR,2018,2016,PMDB,0.11767394036330402
4107504,75477,Engenheiro Beltrão,PR,2019,2016,PMDB,0.11767394036330402
4107504,75477,Engenheiro Beltrão,PR,2020,2016,PMDB,0.11767394036330402
4107504,75477,Engenheiro Beltrão,PR,2021,2020,PSL,0.07702803274621682
4107504,75477,Engenheiro Beltrão,PR,2022,2020,PSL,0.07702803274621682
